Date: 01-10-09

Time: 13:10:54



Exp. Conditions:

Cyclic voltammetry

Start potential (V) = .0000

First vertex potential (V) = 1.5000

Second vertex potential (V) = -.2979

Step potential (V) = .00244

Scan rate (V/s) = .15001

Equilibration time (s) = 1

Number of Data Points =  1474 



 Potential	  Scan 1   	  Scan 2   	  Scan 3   	  Scan 4   	  Scan 5   	  Scan 6   	  Scan 7   	  Scan 8   	  Scan 9   	  Scan 10   	  Scan 11   	  Scan 12   	  Scan 13   	  Scan 14   	  Scan 15   	  Scan 16   	  Scan 17   	  Scan 18   	  Scan 19   	  Scan 20   	

 0.788574	8.215332E-07	1.048584E-06	1.070557E-06	1.080017E-06	1.087646E-06	1.095581E-06	1.095276E-06	1.093445E-06	1.105347E-06	1.094360E-06	1.081238E-06	1.054077E-06	1.044617E-06	1.047974E-06	1.013794E-06	1.029358E-06	1.026611E-06	1.019592E-06	9.994507E-07	9.954834E-07

 0.791016	8.251953E-07	1.052856E-06	1.074524E-06	1.087646E-06	1.097412E-06	1.105042E-06	1.102295E-06	1.098328E-06	1.109924E-06	1.101379E-06	1.083984E-06	1.060181E-06	1.047058E-06	1.056824E-06	1.018372E-06	1.036072E-06	1.033020E-06	1.027222E-06	1.002808E-06	1.000061E-06

 0.793457	8.306885E-07	1.058655E-06	1.080322E-06	1.095886E-06	1.105347E-06	1.112671E-06	1.111755E-06	1.105957E-06	1.113586E-06	1.106567E-06	1.090088E-06	1.069946E-06	1.053772E-06	1.061401E-06	1.026001E-06	1.043396E-06	1.037598E-06	1.035156E-06	1.007996E-06	1.007080E-06

 0.795898	8.413696E-07	1.069031E-06	1.089478E-06	1.105957E-06	1.116028E-06	1.122131E-06	1.119995E-06	1.115112E-06	1.118774E-06	1.109619E-06	1.100769E-06	1.072693E-06	1.062622E-06	1.067810E-06	1.036377E-06	1.054077E-06	1.040039E-06	1.043701E-06	1.017151E-06	1.016235E-06

 0.798340	8.502197E-07	1.076050E-06	1.099548E-06	1.111145E-06	1.119690E-06	1.125183E-06	1.123962E-06	1.125183E-06	1.129150E-06	1.116943E-06	1.109009E-06	1.077576E-06	1.073303E-06	1.072083E-06	1.043091E-06	1.057129E-06	1.048584E-06	1.046143E-06	1.026306E-06	1.024170E-06

 0.800781	8.575439E-07	1.087341E-06	1.105347E-06	1.115723E-06	1.125183E-06	1.129761E-06	1.129761E-06	1.129761E-06	1.138000E-06	1.126099E-06	1.116638E-06	1.086121E-06	1.080322E-06	1.082764E-06	1.047668E-06	1.062317E-06	1.055603E-06	1.051025E-06	1.032715E-06	1.026611E-06

 0.803223	8.605957E-07	1.089783E-06	1.112061E-06	1.122437E-06	1.131592E-06	1.138000E-06	1.137085E-06	1.136169E-06	1.145935E-06	1.135559E-06	1.119690E-06	1.096191E-06	1.084595E-06	1.092834E-06	1.051331E-06	1.066895E-06	1.065369E-06	1.057129E-06	1.037903E-06	1.031189E-06

 0.805664	8.676147E-07	1.097107E-06	1.115723E-06	1.132202E-06	1.142578E-06	1.147156E-06	1.147766E-06	1.142578E-06	1.149597E-06	1.141663E-06	1.126709E-06	1.105042E-06	1.091919E-06	1.101074E-06	1.060486E-06	1.077881E-06	1.070251E-06	1.067810E-06	1.041565E-06	1.037903E-06

 0.808105	8.764648E-07	1.102295E-06	1.126404E-06	1.144104E-06	1.153259E-06	1.156311E-06	1.156921E-06	1.153259E-06	1.155396E-06	1.146240E-06	1.135864E-06	1.111145E-06	1.100464E-06	1.106262E-06	1.071167E-06	1.086731E-06	1.074524E-06	1.075439E-06	1.053467E-06	1.048279E-06

 0.810547	8.856201E-07	1.114197E-06	1.135254E-06	1.149597E-06	1.159668E-06	1.161194E-06	1.163330E-06	1.163330E-06	1.163330E-06	1.151428E-06	1.145630E-06	1.115723E-06	1.111145E-06	1.110840E-06	1.078186E-06	1.092834E-06	1.079712E-06	1.080933E-06	1.061401E-06	1.055908E-06

 0.812988	8.938599E-07	1.123657E-06	1.145325E-06	1.156006E-06	1.165771E-06	1.167297E-06	1.168823E-06	1.171570E-06	1.174622E-06	1.162415E-06	1.154175E-06	1.122131E-06	1.120300E-06	1.121826E-06	1.084290E-06	1.097412E-06	1.089783E-06	1.084900E-06	1.071472E-06	1.063232E-06

 0.815430	9.002686E-07	1.132202E-06	1.151733E-06	1.161804E-06	1.170654E-06	1.172485E-06	1.176453E-06	1.175537E-06	1.184082E-06	1.172485E-06	1.159668E-06	1.134033E-06	1.126709E-06	1.131592E-06	1.089478E-06	1.102295E-06	1.099548E-06	1.091003E-06	1.075439E-06	1.067200E-06

 0.817871	9.060669E-07	1.137085E-06	1.156006E-06	1.172180E-06	1.181946E-06	1.183777E-06	1.187134E-06	1.183472E-06	1.189575E-06	1.181030E-06	1.165466E-06	1.143494E-06	1.131287E-06	1.143188E-06	1.096802E-06	1.113586E-06	1.107178E-06	1.101074E-06	1.079712E-06	1.073608E-06

 0.820313	9.164429E-07	1.144714E-06	1.165466E-06	1.182251E-06	1.192017E-06	1.194153E-06	1.198425E-06	1.194153E-06	1.195984E-06	1.187439E-06	1.175537E-06	1.153259E-06	1.142273E-06	1.148376E-06	1.106873E-06	1.122742E-06	1.113892E-06	1.111755E-06	1.088867E-06	1.083374E-06

 0.822754	9.277344E-07	1.154785E-06	1.176147E-06	1.193237E-06	1.203003E-06	1.203308E-06	1.207275E-06	1.206055E-06	1.203308E-06	1.192322E-06	1.186829E-06	1.158752E-06	1.152344E-06	1.153870E-06	1.119080E-06	1.134338E-06	1.117249E-06	1.119995E-06	1.098938E-06	1.094360E-06

 0.825195	9.387207E-07	1.166077E-06	1.189270E-06	1.199036E-06	1.208191E-06	1.207886E-06	1.212769E-06	1.215820E-06	1.216125E-06	1.203613E-06	1.196594E-06	1.166687E-06	1.163635E-06	1.163330E-06	1.126099E-06	1.137695E-06	1.129150E-06	1.124268E-06	1.109619E-06	1.102905E-06

 0.827637	9.466553E-07	1.177673E-06	1.195679E-06	1.205444E-06	1.215515E-06	1.214600E-06	1.220703E-06	1.221619E-06	1.226501E-06	1.213989E-06	1.203918E-06	1.177063E-06	1.170654E-06	1.175842E-06	1.132507E-06	1.145630E-06	1.138611E-06	1.131287E-06	1.114502E-06	1.106873E-06

 0.830078	9.524536E-07	1.182556E-06	1.203003E-06	1.215820E-06	1.224976E-06	1.224976E-06	1.230469E-06	1.228943E-06	1.234436E-06	1.224365E-06	1.209412E-06	1.188965E-06	1.176147E-06	1.185913E-06	1.138306E-06	1.151733E-06	1.149292E-06	1.140442E-06	1.121521E-06	1.113586E-06

 0.832520	9.640503E-07	1.192017E-06	1.209717E-06	1.227417E-06	1.237488E-06	1.236267E-06	1.243286E-06	1.239014E-06	1.240540E-06	1.231995E-06	1.219482E-06	1.199646E-06	1.185608E-06	1.193848E-06	1.150208E-06	1.164856E-06	1.155396E-06	1.152344E-06	1.127319E-06	1.122742E-06

 0.834961	9.762573E-07	1.202087E-06	1.224060E-06	1.240540E-06	1.248779E-06	1.247864E-06	1.254578E-06	1.252441E-06	1.249084E-06	1.238708E-06	1.231689E-06	1.206055E-06	1.197205E-06	1.201172E-06	1.162415E-06	1.174927E-06	1.162415E-06	1.162109E-06	1.139832E-06	1.135864E-06

 0.837402	9.912109E-07	1.215820E-06	1.235962E-06	1.246338E-06	1.256409E-06	1.254272E-06	1.262817E-06	1.263428E-06	1.260376E-06	1.248169E-06	1.244507E-06	1.214600E-06	1.210022E-06	1.207581E-06	1.172485E-06	1.183472E-06	1.170654E-06	1.170044E-06	1.150818E-06	1.144409E-06

 0.839844	1.000671E-06	1.225586E-06	1.245728E-06	1.255188E-06	1.264343E-06	1.262207E-06	1.268921E-06	1.273193E-06	1.274109E-06	1.259766E-06	1.253357E-06	1.224976E-06	1.219177E-06	1.221619E-06	1.180115E-06	1.191101E-06	1.183167E-06	1.175232E-06	1.160583E-06	1.152344E-06

 0.842285	1.009216E-06	1.234741E-06	1.255188E-06	1.263123E-06	1.272278E-06	1.270142E-06	1.280823E-06	1.279602E-06	1.283875E-06	1.273804E-06	1.260376E-06	1.239624E-06	1.228027E-06	1.233215E-06	1.186523E-06	1.197510E-06	1.196594E-06	1.185608E-06	1.166382E-06	1.158142E-06

 0.844727	1.019287E-06	1.242981E-06	1.262207E-06	1.277161E-06	1.286011E-06	1.284790E-06	1.293335E-06	1.289978E-06	1.291199E-06	1.282349E-06	1.269836E-06	1.251831E-06	1.235046E-06	1.244507E-06	1.199341E-06	1.212158E-06	1.203308E-06	1.198120E-06	1.173401E-06	1.168823E-06

 0.847168	1.032715E-06	1.253357E-06	1.275330E-06	1.289978E-06	1.297913E-06	1.296692E-06	1.307373E-06	1.301575E-06	1.299744E-06	1.290588E-06	1.282349E-06	1.261292E-06	1.249084E-06	1.250610E-06	1.210938E-06	1.224060E-06	1.213074E-06	1.209106E-06	1.186218E-06	1.180725E-06

 0.849609	1.047058E-06	1.267700E-06	1.287842E-06	1.300354E-06	1.309204E-06	1.306763E-06	1.315918E-06	1.316223E-06	1.310730E-06	1.298218E-06	1.296082E-06	1.269226E-06	1.260986E-06	1.259155E-06	1.224060E-06	1.235046E-06	1.219482E-06	1.219177E-06	1.197510E-06	1.192017E-06

 0.852051	1.061401E-06	1.281128E-06	1.303101E-06	1.308594E-06	1.316528E-06	1.313477E-06	1.325378E-06	1.327515E-06	1.325989E-06	1.313171E-06	1.307068E-06	1.279602E-06	1.275024E-06	1.271362E-06	1.232605E-06	1.241760E-06	1.232605E-06	1.225586E-06	1.211243E-06	1.201477E-06

 0.854492	1.072083E-06	1.293640E-06	1.310425E-06	1.316833E-06	1.326294E-06	1.322937E-06	1.334229E-06	1.335754E-06	1.338196E-06	1.325684E-06	1.316528E-06	1.294250E-06	1.284180E-06	1.285095E-06	1.241760E-06	1.251831E-06	1.245117E-06	1.235657E-06	1.217041E-06	1.208801E-06

 0.856934	1.081543E-06	1.302490E-06	1.320801E-06	1.332092E-06	1.339722E-06	1.336975E-06	1.348877E-06	1.345825E-06	1.348267E-06	1.338806E-06	1.324768E-06	1.309204E-06	1.292725E-06	1.298523E-06	1.252136E-06	1.264038E-06	1.258545E-06	1.247864E-06	1.226196E-06	1.218262E-06

 0.859375	1.096497E-06	1.314392E-06	1.333008E-06	1.346130E-06	1.354065E-06	1.351013E-06	1.364136E-06	1.358948E-06	1.357117E-06	1.348267E-06	1.339111E-06	1.322021E-06	1.306152E-06	1.307373E-06	1.266174E-06	1.278381E-06	1.266785E-06	1.262207E-06	1.236572E-06	1.231384E-06

 0.861816	1.111755E-06	1.327820E-06	1.347961E-06	1.360168E-06	1.366882E-06	1.364746E-06	1.376953E-06	1.374817E-06	1.369019E-06	1.357422E-06	1.352539E-06	1.329956E-06	1.319885E-06	1.317139E-06	1.282349E-06	1.292114E-06	1.275330E-06	1.273804E-06	1.251526E-06	1.246948E-06

 0.864258	1.128235E-06	1.343079E-06	1.364441E-06	1.369019E-06	1.377258E-06	1.373291E-06	1.386719E-06	1.387939E-06	1.382751E-06	1.371155E-06	1.367493E-06	1.342163E-06	1.335754E-06	1.328125E-06	1.294250E-06	1.301270E-06	1.288147E-06	1.282654E-06	1.264954E-06	1.256714E-06

 0.866699	1.141357E-06	1.359253E-06	1.377258E-06	1.379700E-06	1.386719E-06	1.383667E-06	1.396179E-06	1.399841E-06	1.398926E-06	1.385498E-06	1.378784E-06	1.356201E-06	1.347046E-06	1.343689E-06	1.303711E-06	1.310730E-06	1.301575E-06	1.292114E-06	1.276245E-06	1.266174E-06

 0.869141	1.154175E-06	1.368408E-06	1.387024E-06	1.392517E-06	1.399231E-06	1.396484E-06	1.412048E-06	1.408386E-06	1.411133E-06	1.401062E-06	1.388855E-06	1.372375E-06	1.358032E-06	1.357422E-06	1.313171E-06	1.322632E-06	1.317444E-06	1.304932E-06	1.284485E-06	1.275024E-06

 0.871582	1.166077E-06	1.382141E-06	1.396484E-06	1.408081E-06	1.415710E-06	1.413269E-06	1.427002E-06	1.422424E-06	1.421509E-06	1.412048E-06	1.401367E-06	1.385803E-06	1.368408E-06	1.369934E-06	1.330566E-06	1.338501E-06	1.326294E-06	1.321106E-06	1.296082E-06	1.289368E-06

 0.874023	1.184692E-06	1.394043E-06	1.413574E-06	1.423035E-06	1.430359E-06	1.427307E-06	1.443787E-06	1.438599E-06	1.434021E-06	1.423340E-06	1.417236E-06	1.398315E-06	1.386108E-06	1.380005E-06	1.344604E-06	1.352844E-06	1.338501E-06	1.333923E-06	1.311035E-06	1.304321E-06

 0.876465	1.203613E-06	1.412048E-06	1.427307E-06	1.435852E-06	1.443481E-06	1.440430E-06	1.455383E-06	1.455383E-06	1.449280E-06	1.435852E-06	1.434937E-06	1.409302E-06	1.402283E-06	1.392517E-06	1.360474E-06	1.366882E-06	1.349487E-06	1.345825E-06	1.325073E-06	1.318054E-06

 0.878906	1.217651E-06	1.428528E-06	1.442871E-06	1.447449E-06	1.453857E-06	1.450806E-06	1.466980E-06	1.468811E-06	1.466980E-06	1.453857E-06	1.447449E-06	1.425171E-06	1.416626E-06	1.408691E-06	1.371460E-06	1.376343E-06	1.365967E-06	1.355896E-06	1.339722E-06	1.329041E-06

 0.881348	1.233826E-06	1.442871E-06	1.455078E-06	1.460266E-06	1.467285E-06	1.465149E-06	1.482239E-06	1.480713E-06	1.481934E-06	1.471252E-06	1.460876E-06	1.442261E-06	1.429443E-06	1.426392E-06	1.383057E-06	1.390076E-06	1.381836E-06	1.369934E-06	1.349487E-06	1.338196E-06

 0.883789	1.247864E-06	1.454163E-06	1.468201E-06	1.477966E-06	1.483459E-06	1.481323E-06	1.499634E-06	1.494446E-06	1.495361E-06	1.486206E-06	1.472168E-06	1.459351E-06	1.441650E-06	1.441650E-06	1.398621E-06	1.405334E-06	1.396484E-06	1.386108E-06	1.362610E-06	1.354370E-06

 0.886230	1.267395E-06	1.468506E-06	1.485901E-06	1.495667E-06	1.502380E-06	1.499329E-06	1.518555E-06	1.511536E-06	1.506348E-06	1.497803E-06	1.491089E-06	1.473999E-06	1.459351E-06	1.453247E-06	1.416626E-06	1.423035E-06	1.408081E-06	1.402893E-06	1.377563E-06	1.369324E-06

 0.888672	1.286011E-06	1.485291E-06	1.502380E-06	1.511230E-06	1.516724E-06	1.513977E-06	1.532288E-06	1.530762E-06	1.523743E-06	1.511230E-06	1.507874E-06	1.486206E-06	1.476440E-06	1.465759E-06	1.433716E-06	1.437988E-06	1.419067E-06	1.416321E-06	1.394653E-06	1.386414E-06

 0.891113	1.307678E-06	1.503906E-06	1.521912E-06	1.523132E-06	1.529541E-06	1.525879E-06	1.546021E-06	1.547546E-06	1.541138E-06	1.529846E-06	1.525574E-06	1.501160E-06	1.495667E-06	1.482849E-06	1.448059E-06	1.450806E-06	1.437378E-06	1.427307E-06	1.411133E-06	1.399231E-06

 0.893555	1.323242E-06	1.520691E-06	1.535034E-06	1.539001E-06	1.544189E-06	1.541138E-06	1.559753E-06	1.561584E-06	1.561279E-06	1.547546E-06	1.538696E-06	1.519775E-06	1.508789E-06	1.501770E-06	1.462402E-06	1.463928E-06	1.452637E-06	1.441040E-06	1.423950E-06	1.411133E-06

 0.895996	1.338501E-06	1.535950E-06	1.552734E-06	1.555481E-06	1.561584E-06	1.557922E-06	1.580200E-06	1.575012E-06	1.575623E-06	1.567383E-06	1.552124E-06	1.539612E-06	1.523438E-06	1.518555E-06	1.476440E-06	1.480713E-06	1.471558E-06	1.458740E-06	1.435547E-06	1.424866E-06

 0.898438	1.358643E-06	1.551208E-06	1.567993E-06	1.577454E-06	1.582336E-06	1.578369E-06	1.599121E-06	1.593933E-06	1.590271E-06	1.581116E-06	1.571045E-06	1.557007E-06	1.540222E-06	1.534424E-06	1.495972E-06	1.500549E-06	1.484375E-06	1.477356E-06	1.452637E-06	1.442871E-06

 0.900879	1.381531E-06	1.570129E-06	1.590881E-06	1.594849E-06	1.600342E-06	1.595459E-06	1.618958E-06	1.614075E-06	1.607056E-06	1.596375E-06	1.590271E-06	1.571655E-06	1.560669E-06	1.547852E-06	1.514893E-06	1.518860E-06	1.498718E-06	1.493835E-06	1.470947E-06	1.462097E-06

 0.903320	1.403503E-06	1.591492E-06	1.610413E-06	1.611023E-06	1.616211E-06	1.611328E-06	1.633606E-06	1.634521E-06	1.626282E-06	1.613770E-06	1.611633E-06	1.586914E-06	1.581421E-06	1.566162E-06	1.533813E-06	1.534424E-06	1.515808E-06	1.508484E-06	1.489258E-06	1.477051E-06

 0.905762	1.423035E-06	1.612244E-06	1.627808E-06	1.627502E-06	1.630859E-06	1.626282E-06	1.649780E-06	1.650391E-06	1.648254E-06	1.634827E-06	1.626282E-06	1.607056E-06	1.597900E-06	1.585999E-06	1.547241E-06	1.548157E-06	1.536560E-06	1.521301E-06	1.505127E-06	1.490479E-06

 0.908203	1.441650E-06	1.629028E-06	1.643372E-06	1.643372E-06	1.649475E-06	1.645508E-06	1.669312E-06	1.665649E-06	1.665649E-06	1.654968E-06	1.643372E-06	1.627808E-06	1.613464E-06	1.607056E-06	1.562195E-06	1.565552E-06	1.554565E-06	1.539612E-06	1.518250E-06	1.504517E-06

 0.910645	1.461487E-06	1.646118E-06	1.656799E-06	1.667175E-06	1.670532E-06	1.666565E-06	1.690979E-06	1.685486E-06	1.682434E-06	1.672668E-06	1.660767E-06	1.648254E-06	1.629639E-06	1.623840E-06	1.582031E-06	1.584778E-06	1.572571E-06	1.559448E-06	1.535950E-06	1.524658E-06

 0.913086	1.487427E-06	1.666870E-06	1.680298E-06	1.687927E-06	1.692505E-06	1.687927E-06	1.713562E-06	1.706238E-06	1.698914E-06	1.688843E-06	1.683044E-06	1.666565E-06	1.653748E-06	1.640320E-06	1.603699E-06	1.606750E-06	1.586914E-06	1.580200E-06	1.554871E-06	1.542969E-06

 0.915527	1.511536E-06	1.689453E-06	1.703186E-06	1.707458E-06	1.711731E-06	1.706543E-06	1.731262E-06	1.730347E-06	1.721191E-06	1.706543E-06	1.704407E-06	1.682739E-06	1.675110E-06	1.657715E-06	1.625977E-06	1.624756E-06	1.604004E-06	1.596680E-06	1.575317E-06	1.564026E-06

 0.917969	1.537170E-06	1.713562E-06	1.726074E-06	1.724548E-06	1.728821E-06	1.723328E-06	1.750183E-06	1.749268E-06	1.744080E-06	1.730347E-06	1.724548E-06	1.703796E-06	1.697083E-06	1.679993E-06	1.641846E-06	1.641541E-06	1.626282E-06	1.612549E-06	1.593323E-06	1.578979E-06

 0.920410	1.557617E-06	1.732483E-06	1.745605E-06	1.745300E-06	1.748047E-06	1.742859E-06	1.769714E-06	1.767578E-06	1.765747E-06	1.752625E-06	1.742249E-06	1.725769E-06	1.714478E-06	1.702881E-06	1.660156E-06	1.658020E-06	1.647339E-06	1.631165E-06	1.609802E-06	1.594543E-06

 0.922852	1.581421E-06	1.755066E-06	1.763916E-06	1.768799E-06	1.770935E-06	1.765747E-06	1.794739E-06	1.786194E-06	1.784973E-06	1.774597E-06	1.760559E-06	1.750183E-06	1.732788E-06	1.723328E-06	1.679688E-06	1.680603E-06	1.668396E-06	1.652527E-06	1.625977E-06	1.612854E-06

 0.925293	1.608582E-06	1.775818E-06	1.787109E-06	1.794128E-06	1.795654E-06	1.790466E-06	1.817627E-06	1.810913E-06	1.802368E-06	1.791382E-06	1.784973E-06	1.770020E-06	1.755676E-06	1.742249E-06	1.704407E-06	1.702576E-06	1.684570E-06	1.675110E-06	1.647034E-06	1.635132E-06

 0.927734	1.635437E-06	1.800232E-06	1.811523E-06	1.815796E-06	1.816406E-06	1.811218E-06	1.839905E-06	1.834106E-06	1.826172E-06	1.812134E-06	1.807251E-06	1.789246E-06	1.779785E-06	1.759644E-06	1.726685E-06	1.724243E-06	1.702881E-06	1.694031E-06	1.669312E-06	1.657410E-06

 0.930176	1.663818E-06	1.827393E-06	1.839905E-06	1.835938E-06	1.836853E-06	1.830750E-06	1.859741E-06	1.858215E-06	1.850281E-06	1.834412E-06	1.832275E-06	1.808777E-06	1.804504E-06	1.784058E-06	1.748657E-06	1.743164E-06	1.726074E-06	1.712341E-06	1.691284E-06	1.675110E-06

 0.932617	1.687622E-06	1.852417E-06	1.860657E-06	1.857910E-06	1.857605E-06	1.850891E-06	1.880493E-06	1.879578E-06	1.876526E-06	1.860657E-06	1.851196E-06	1.834106E-06	1.824646E-06	1.807556E-06	1.767883E-06	1.762085E-06	1.749878E-06	1.730347E-06	1.710510E-06	1.693726E-06

 0.935059	1.715088E-06	1.875305E-06	1.882019E-06	1.882324E-06	1.881714E-06	1.876831E-06	1.907654E-06	1.900635E-06	1.897888E-06	1.884460E-06	1.872864E-06	1.860046E-06	1.845703E-06	1.832886E-06	1.788330E-06	1.785889E-06	1.773376E-06	1.755981E-06	1.727600E-06	1.712341E-06

 0.937500	1.739807E-06	1.894836E-06	1.902771E-06	1.908875E-06	1.907349E-06	1.901550E-06	1.932373E-06	1.924744E-06	1.918335E-06	1.905823E-06	1.895447E-06	1.883240E-06	1.866760E-06	1.852417E-06	1.812439E-06	1.807556E-06	1.791687E-06	1.777954E-06	1.748962E-06	1.735840E-06

 0.939941	1.772766E-06	1.922607E-06	1.932373E-06	1.936035E-06	1.934204E-06	1.928101E-06	1.959534E-06	1.950989E-06	1.941223E-06	1.927795E-06	1.923523E-06	1.905518E-06	1.894836E-06	1.873474E-06	1.838074E-06	1.835022E-06	1.811829E-06	1.802979E-06	1.774902E-06	1.760559E-06

 0.942383	1.803894E-06	1.952515E-06	1.960754E-06	1.960144E-06	1.957397E-06	1.950684E-06	1.980286E-06	1.979065E-06	1.968689E-06	1.952515E-06	1.950073E-06	1.926880E-06	1.921387E-06	1.897888E-06	1.865234E-06	1.855774E-06	1.836853E-06	1.822510E-06	1.801147E-06	1.784363E-06

 0.944824	1.833801E-06	1.985779E-06	1.987915E-06	1.981812E-06	1.979370E-06	1.972351E-06	2.005310E-06	2.002258E-06	1.997681E-06	1.980896E-06	1.974182E-06	1.954041E-06	1.946716E-06	1.924438E-06	1.885071E-06	1.878052E-06	1.864014E-06	1.843262E-06	1.821899E-06	1.802979E-06

 0.947266	1.862183E-06	2.012634E-06	2.011108E-06	2.009277E-06	2.006531E-06	1.998901E-06	2.031555E-06	2.026672E-06	2.023315E-06	2.007446E-06	1.997070E-06	1.980286E-06	1.968079E-06	1.965027E-06	1.908875E-06	1.900940E-06	1.888428E-06	1.868286E-06	1.843262E-06	1.825867E-06

 0.949707	1.892395E-06	2.037048E-06	2.034302E-06	2.039490E-06	2.034607E-06	2.026672E-06	2.061157E-06	2.051392E-06	2.047729E-06	2.033997E-06	2.022095E-06	2.010498E-06	1.992188E-06	1.987610E-06	1.933899E-06	1.929321E-06	1.913452E-06	1.895142E-06	1.865845E-06	1.850891E-06

 0.952148	1.929626E-06	2.066956E-06	2.068787E-06	2.069397E-06	2.066650E-06	2.056885E-06	2.091064E-06	2.081909E-06	2.071533E-06	2.057800E-06	2.051697E-06	2.033997E-06	2.021179E-06	2.009277E-06	1.963806E-06	1.957703E-06	1.934814E-06	1.923523E-06	1.893311E-06	1.878967E-06

 0.954590	1.964722E-06	2.097473E-06	2.099304E-06	2.098389E-06	2.091980E-06	2.082520E-06	2.118225E-06	2.113037E-06	2.101135E-06	2.084961E-06	2.081909E-06	2.060242E-06	2.051086E-06	2.030029E-06	1.991882E-06	1.983032E-06	1.961060E-06	1.946106E-06	1.921997E-06	1.906433E-06

 0.957031	2.003174E-06	2.133789E-06	2.132874E-06	2.122803E-06	2.117920E-06	2.108459E-06	2.144470E-06	2.141113E-06	2.132263E-06	2.114563E-06	2.109985E-06	2.086487E-06	2.080078E-06	2.058411E-06	2.016907E-06	2.008057E-06	1.990051E-06	1.971436E-06	1.947937E-06	1.929016E-06

 0.959473	2.035217E-06	2.164917E-06	2.160950E-06	2.152405E-06	2.145996E-06	2.134705E-06	2.172241E-06	2.169189E-06	2.164307E-06	2.147217E-06	2.134399E-06	2.119141E-06	2.105103E-06	2.086487E-06	2.042236E-06	2.031860E-06	2.020569E-06	1.996460E-06	1.973267E-06	1.954041E-06

 0.961914	2.070923E-06	2.194824E-06	2.190552E-06	2.185364E-06	2.177124E-06	2.167358E-06	2.206116E-06	2.195129E-06	2.191162E-06	2.177124E-06	2.164001E-06	2.150879E-06	2.132263E-06	2.115479E-06	2.070007E-06	2.063599E-06	2.047424E-06	2.027893E-06	1.997375E-06	1.980591E-06

 0.964355	2.110291E-06	2.225647E-06	2.222900E-06	2.219543E-06	2.210693E-06	2.199707E-06	2.239380E-06	2.229004E-06	2.218323E-06	2.204590E-06	2.194214E-06	2.180481E-06	2.162170E-06	2.139282E-06	2.102661E-06	2.094116E-06	2.073975E-06	2.058105E-06	2.029114E-06	2.012024E-06

 0.966797	2.151794E-06	2.261658E-06	2.259216E-06	2.249756E-06	2.241821E-06	2.230835E-06	2.270813E-06	2.260742E-06	2.249451E-06	2.232666E-06	2.228088E-06	2.207947E-06	2.196045E-06	2.165222E-06	2.134094E-06	2.125549E-06	2.101135E-06	2.087402E-06	2.059326E-06	2.041626E-06

 0.969238	2.194214E-06	2.297363E-06	2.294312E-06	2.281494E-06	2.272034E-06	2.258911E-06	2.298279E-06	2.295532E-06	2.283020E-06	2.266235E-06	2.260437E-06	2.237549E-06	2.228699E-06	2.197266E-06	2.165527E-06	2.152405E-06	2.132263E-06	2.113037E-06	2.091980E-06	2.070618E-06

 0.971680	2.234497E-06	2.336121E-06	2.328796E-06	2.312622E-06	2.301331E-06	2.288818E-06	2.330322E-06	2.325439E-06	2.319031E-06	2.300720E-06	2.290344E-06	2.272034E-06	2.259521E-06	2.229919E-06	2.192993E-06	2.180786E-06	2.166748E-06	2.142944E-06	2.119141E-06	2.097473E-06

 0.974121	2.274780E-06	2.370605E-06	2.361755E-06	2.348022E-06	2.337036E-06	2.323608E-06	2.366028E-06	2.357178E-06	2.349854E-06	2.335815E-06	2.320251E-06	2.306519E-06	2.287598E-06	2.264099E-06	2.223511E-06	2.213745E-06	2.199097E-06	2.176514E-06	2.149658E-06	2.127686E-06

 0.976563	2.319641E-06	2.407227E-06	2.397156E-06	2.384949E-06	2.373962E-06	2.359924E-06	2.403870E-06	2.391052E-06	2.382507E-06	2.368469E-06	2.354736E-06	2.342529E-06	2.321777E-06	2.293396E-06	2.259827E-06	2.249146E-06	2.229614E-06	2.211304E-06	2.181396E-06	2.162476E-06

 0.979004	2.368164E-06	2.446594E-06	2.437744E-06	2.424011E-06	2.411499E-06	2.397766E-06	2.440186E-06	2.428894E-06	2.414856E-06	2.398682E-06	2.392883E-06	2.373962E-06	2.358398E-06	2.325745E-06	2.294617E-06	2.284851E-06	2.259827E-06	2.246704E-06	2.218628E-06	2.199097E-06

 0.981445	2.417603E-06	2.489319E-06	2.478027E-06	2.458801E-06	2.445984E-06	2.429504E-06	2.474060E-06	2.467346E-06	2.454224E-06	2.434998E-06	2.429810E-06	2.407227E-06	2.397156E-06	2.359009E-06	2.331543E-06	2.317505E-06	2.294922E-06	2.277527E-06	2.254944E-06	2.232971E-06

 0.983887	2.469482E-06	2.533569E-06	2.518921E-06	2.494202E-06	2.479553E-06	2.464600E-06	2.508545E-06	2.503052E-06	2.492981E-06	2.473450E-06	2.465820E-06	2.443848E-06	2.432251E-06	2.398376E-06	2.364197E-06	2.350464E-06	2.333069E-06	2.308350E-06	2.287292E-06	2.264099E-06

 0.986328	2.516174E-06	2.575378E-06	2.554932E-06	2.533264E-06	2.517395E-06	2.500916E-06	2.547607E-06	2.539978E-06	2.530823E-06	2.514648E-06	2.499084E-06	2.483826E-06	2.465210E-06	2.434998E-06	2.398682E-06	2.385864E-06	2.370911E-06	2.342224E-06	2.321472E-06	2.298889E-06

